"Stn.Id","year","date","Latitude","Longitude","mid_dt","ECOSTRESS","dt","Air_Temp","Location","eco1_orth","eco2_orth","eco3_orth","eco4_orth","eco5_orth","eco6_orth","eco7_orth","ECOSTRESS2","ECOSTRESS3","sunrise","sunset","closest_sunset","daytime","time_of_day","dayness","morning","dawn","dusk","dawn.dusk","deepnight","month","Band1","Band2","Band3","Band4","Band5","Band6","Band7","NDVI","NDBI","vegetated","built","landcover","Agriculture"
2,2019,2019-09-01,36.336222,-120.11291,2019-09-01 10:30:00,39.95,2019-09-01 10:48:20,32.6,"FivePoints",14.2732487589631,-54.8832622978762,-2272.05350981279,-6689.92765786569,381358.676525153,4232599.00109148,-48648183.5974274,1596.0025,63760.2998750002,2019-09-01 06:33:13,2019-09-01 19:30:49,2019-09-01 19:30:49,TRUE,"Day",4.25194444444444,"sunrise",FALSE,FALSE,FALSE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-07,36.336222,-120.11291,2019-09-07 01:30:00,20.33,2019-09-07 01:01:29,21.75,"FivePoints",-5.34675124103695,-78.2295600600324,1696.87171416899,-6141.83937148354,-232350.816940427,4033802.17635632,-1522308.05029297,413.308900000002,8402.56993700005,2019-09-07 06:37:53,2019-09-07 19:22:08,2019-09-06 19:22:08,FALSE,"Night",-5.60666666666667,"sunrise",FALSE,FALSE,FALSE,TRUE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-10,36.336222,-120.11291,2019-09-10 00:30:00,15.73,2019-09-10 00:11:55,19.75,"FivePoints",-9.94675124103697,27.7087921465974,838.733272788104,-19228.6783923386,192394.645751044,662269.047206402,-51271617.8266449,247.432900000001,3892.11951700001,2019-09-10 06:40:12,2019-09-10 19:17:42,2019-09-09 19:17:42,FALSE,"Night",-4.90361111111111,"sunset",FALSE,FALSE,FALSE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-13,36.336222,-120.11291,2019-09-13 05:30:00,12.95,2019-09-13 05:53:31,13.4,"FivePoints",-12.7267512410369,112.24880500191,-563.205537916663,-9839.13555399585,310216.618087657,-4048955.91014671,15387275.9617767,167.702500000001,2171.74737500002,2019-09-13 06:42:31,2019-09-13 19:13:13,2019-09-12 19:13:13,FALSE,"Night",-0.816666666666667,"sunrise",TRUE,FALSE,TRUE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-17,36.336222,-120.11291,2019-09-17 04:30:00,10.03,2019-09-17 04:15:33,12.1,"FivePoints",-15.646751241037,217.690228576554,-2923.77898935769,25292.713131927,-58919.7545325905,-3767371.36907053,97644810.2239838,100.600900000001,1009.02702700001,2019-09-17 06:45:36,2019-09-17 19:07:11,2019-09-16 19:07:11,FALSE,"Night",-2.50083333333333,"sunrise",FALSE,FALSE,FALSE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-17,36.336222,-120.11291,2019-09-17 04:30:00,10.03,2019-09-17 04:15:33,12.1,"FivePoints",-15.646751241037,217.690228576554,-2923.77898935769,25292.713131927,-58919.7545325905,-3767371.36907053,97644810.2239838,100.600900000001,1009.02702700001,2019-09-17 06:45:36,2019-09-17 19:07:11,2019-09-16 19:07:11,FALSE,"Night",-2.50083333333333,"sunrise",FALSE,FALSE,FALSE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-17,36.336222,-120.11291,2019-09-17 20:30:00,15.81,2019-09-17 20:56:06,17.5,"FivePoints",-9.86675124103699,25.5047860212677,868.19177485918,-19244.1630973243,185661.178532869,792329.540786743,-52013360.2938385,249.9561,3951.805941,2019-09-17 06:45:36,2019-09-17 19:07:11,2019-09-17 19:07:11,FALSE,"Night",-1.81527777777778,"sunset",FALSE,TRUE,TRUE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-17,36.336222,-120.11291,2019-09-17 20:30:00,15.81,2019-09-17 20:56:06,17.5,"FivePoints",-9.86675124103699,25.5047860212677,868.19177485918,-19244.1630973243,185661.178532869,792329.540786743,-52013360.2938385,249.9561,3951.805941,2019-09-17 06:45:36,2019-09-17 19:07:11,2019-09-17 19:07:11,FALSE,"Night",-1.81527777777778,"sunset",FALSE,TRUE,TRUE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-20,36.336222,-120.11291,2019-09-20 03:30:00,12.21,2019-09-20 03:26:49,12.5,"FivePoints",-13.466751241037,137.357061661235,-1069.68300567337,-3803.35324853961,281055.361649066,-4903658.16546011,41959623.8490601,149.084100000001,1820.31686100002,2019-09-20 06:47:55,2019-09-20 19:02:39,2019-09-19 19:02:39,FALSE,"Night",-3.35166666666667,"sunrise",FALSE,FALSE,FALSE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
2,2019,2019-09-21,36.336222,-120.11291,2019-09-21 18:30:00,21.05,2019-09-21 19:19:00,23.3,"FivePoints",-4.62675124103698,-90.9808151880271,1697.29906371406,-2555.42559634591,-282727.86006815,3716249.29194832,15562965.3363953,443.1025,9327.30762500002,2019-09-21 06:48:42,2019-09-21 19:01:08,2019-09-21 19:01:08,FALSE,"Night",-0.297777777777778,"sunset",FALSE,TRUE,TRUE,FALSE,9,0.0278,0.035825,0.0691,0.05815,0.457325,0.210825,0.0969,0.774382850768708,-0.368929132679787,TRUE,FALSE,"vegetated","AG"
